id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1475647,01b. Twin bed in Shared Foster Cat Room,2907254,Joe,,West Ridge,42.01701,-87.68718,Shared room,25,1,91,2019-08-18,1.22,16,100
1488883,Private Room & Bath | Beautiful Apt,517499,Derek,,Uptown,41.95523,-87.65385,Private room,70,3,40,2019-07-31,0.55,2,80
1502674,The Biddle House (#2),33004,At Home Inn,,Lincoln Park,41.91307,-87.64012,Entire home/apt,158,4,30,2019-08-25,0.41,10,350
1502700,The Biddle House (WHOLE HOUSE),33004,At Home Inn,,Lincoln Park,41.91406,-87.63934,Entire home/apt,425,4,16,2019-09-02,0.25,10,338
1503962,Luxury condo Chicago/Lincoln Square,5892784,Alin,,Lincoln Square,41.98067,-87.68875,Entire home/apt,104,3,63,2018-11-06,0.87,3,180
1510097,Hinterlands,1965902,Lynn,,Avondale,41.93275,-87.71645,Entire home/apt,97,2,191,2019-09-09,2.60,2,210
1516154,Best Location Millennium Park Extended Stay POOL,3965428,Rob,,Loop,41.88642,-87.61695,Entire home/apt,145,31,18,2015-08-16,0.25,75,365
1523700,Greektown Delight,8130413,Alyssa,,Near West Side,41.87649,-87.64737,Private room,190,1,1,2018-11-07,0.09,1,0
1526309,Private Sunny Hyde Park Room & Bath,8143713,Jeremiah,,Hyde Park,41.79819,-87.59601,Private room,98,1,147,2018-01-14,2.00,2,233
1541692,Private room in Chicago,8217410,Aisha & Antonio,,Oakland,41.82936,-87.6048,Private room,55,3,88,2019-08-25,1.37,1,355
1554433,Charming Home in Chicago,6088938,Eric,,Beverly,41.71348,-87.67195,Private room,90,2,152,2019-09-01,2.06,1,309
1573401,Spacious & serene in hip spot. Sleeps 4.,8186262,April,,Lower West Side,41.85763,-87.66236,Private room,65,2,154,2019-09-06,7.52,2,218
1584422,Magic Factory Lofts  - Not your typical Airbnb,2810938,Carole & Basil,,Near North Side,41.90607,-87.6488,Entire home/apt,688,3,24,2019-05-03,0.33,1,62
1584509,The Historic Florsheim Mansion,8442094,Russ,,Near North Side,41.90697,-87.62941,Entire home/apt,975,2,46,2019-08-06,0.67,2,326
1587078,Gorgeous Apartment in Bucktown,4908881,Irena & Martin,,Logan Square,41.91638,-87.68422,Entire home/apt,149,2,290,2019-09-01,3.94,4,264
1591370,Cozy Northside Chicago Apt - 10 min walk to Beach,8489460,Holly + Mark,,Rogers Park,42.01114,-87.67634,Entire home/apt,90,2,86,2019-09-02,1.17,1,353
1614802,Lincoln Park/De Paul area.,8595700,Carin,,Lake View,41.93574,-87.66225,Private room,60,3,258,2019-09-15,3.90,1,317
1623463,East Pilsen,8463536,Maximiliano,,Lower West Side,41.859,-87.6462,Entire home/apt,135,2,34,2019-09-16,1.18,1,42
1641601,Private Nook in Leafy Andersonville,8626951,CC & Tun,,Uptown,41.97282,-87.67257,Private room,69,2,257,2019-09-01,3.51,1,341
1641696,Spacious Room in an Elegant Condo,8716277,Nirajan,,Lincoln Square,41.96811,-87.69571,Private room,89,2,42,2019-06-10,0.57,1,110
1648671,"Large Bedroom, Private bath, one block to train.",1837370,Armando,,Rogers Park,42.01395,-87.66849,Private room,30,1,6,2019-09-08,0.11,11,80
1648786,Quiet Rooms2 in Quiet Neighborhood,1426804,Afri,,Chatham,41.72836,-87.6136,Private room,32,2,77,2019-09-18,1.05,2,360
1656336,Park Views-Walk to Orange Line(MDW),8781008,Jenny,,Mckinley Park,41.82516,-87.67456,Entire home/apt,95,1,257,2019-09-08,3.64,2,348
1656439,Luxurious & Cozy Urban Oasis,517499,Derek,,Uptown,41.95608,-87.64536,Entire home/apt,250,4,22,2019-08-05,0.34,2,77
1663673,iKlektik House // Cardinal,8813383,Mindy + Tony,,West Town,41.89398,-87.68606,Entire home/apt,99,2,295,2019-09-09,4.27,4,158
1668481,Cozy 2BR Apt - Humboldt Park,531832,Evan,,West Town,41.89665,-87.69719,Entire home/apt,82,90,108,2018-11-24,2.35,1,2
1672647,Victorian greystone near Loyola U!,2707385,Caitlin & Lisa,,Rogers Park,41.99892,-87.67322,Entire home/apt,109,2,217,2019-09-18,2.98,1,313
1678422,Nice room in Penthouse in Lakeview,8852597,Hector,,Lake View,41.93465,-87.65754,Private room,75,1,27,2019-05-29,0.37,3,75
1721045,*Recent Price Drop! Superb location!,2885441,Tracy,,West Town,41.88999,-87.66254,Private room,78,1,86,2019-09-08,1.19,6,356
1721109,"Spacious 3 Bedroom Chicago Home, walk to Train",1837370,Armando,,Rogers Park,41.99969,-87.67116,Entire home/apt,100,1,160,2019-09-07,2.62,11,326
1732652,LUX Condo Downtown BEST LOCATION ON MAG MILE AVE,3965428,Rob,,Near North Side,41.89232,-87.62369,Entire home/apt,153,32,7,2014-09-08,0.10,75,365
1746734,Stylish One Bedroom Apt In HydePark,9192868,Rebecca,,Hyde Park,41.79984,-87.59465,Entire home/apt,100,2,321,2019-09-02,4.45,1,304
1755737,"Lake View 2BR/2Bath w/ Pool, Gym",9233414,Ravi,,Lake View,41.94036,-87.64068,Entire home/apt,155,365,0,,,1,363
1759266,Lakeview / Lincoln Park Vintage,9249272,Mark,,Lake View,41.93485,-87.65965,Entire home/apt,250,3,30,2019-04-18,0.47,1,321
1759389,Casa Corazón (W) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84773,-87.68235,Private room,70,2,115,2019-09-07,1.59,3,351
1778910,South Loop Cozy 2BdRm parking&WiFi&NetFlix,9339313,Leon,,Lower West Side,41.85675,-87.65501,Entire home/apt,69,1,444,2019-09-21,6.85,11,151
1784523,Beautiful 2 bed room apartment,8651445,Hanne,,Avondale,41.93998,-87.70272,Entire home/apt,99,1,110,2019-08-12,1.69,1,26
1798506,Spacious duplex in trendy Bucktown,6926429,Evan,,West Town,41.91129,-87.68337,Entire home/apt,289,2,3,2016-08-21,0.07,1,0
1805794,BB's Logan Square Apartment,9464417,Barrett,,Logan Square,41.91841,-87.70861,Entire home/apt,110,4,40,2019-09-16,0.57,1,0
1810118,LARGE Private 1BR/Full Bath near U of Chicago,9483312,Ryan,,Woodlawn,41.77892,-87.59886,Private room,59,1,309,2019-09-09,4.54,1,50
1837153,Musician's Quarters,9601147,Chester,,Hyde Park,41.79963,-87.59477,Entire home/apt,115,3,45,2019-08-05,0.65,1,184
1852665,BIG LOFT Location RIVER WEST Brick,3965428,Rob,,Near West Side,41.88575,-87.65052,Entire home/apt,200,60,0,,,75,365
1854000,Charming Unit Near Wrigley Field & Lake Michigan,9471604,James,,Lincoln Park,41.93283,-87.64315,Entire home/apt,200,1,151,2018-10-21,2.17,1,177
1900901,"Delightful Bedroom in vintage home,  Rogers Park",2453507,Estelle,,Rogers Park,42.004,-87.67503,Private room,80,3,27,2017-09-03,0.41,3,302
1921670,The Hideout,9959757,Jedidiah,,Irving Park,41.94764,-87.70817,Entire home/apt,90,2,219,2019-09-19,3.91,3,298
1944802,High Floor South Loop GYM POOL,3965428,Rob,,Near South Side,41.85453,-87.62052,Entire home/apt,190,60,14,2016-10-15,0.21,75,365
1954633,Lincoln Park/DePaul  - Private room & bathroom,3217364,Mary Kay,,Lincoln Park,41.93101,-87.65878,Private room,100,1,174,2019-09-20,2.66,1,240
1960332,Admire Colorful Art at an Eclectic Wrigleyville Home,10129776,Teri,,Lake View,41.94327,-87.66081,Entire home/apt,519,3,10,2019-09-15,0.69,5,168
1964520,Discover Vibrant Wrigleyville from This Guesthouse,10129776,Teri,,Lake View,41.951,-87.66203,Entire home/apt,439,3,21,2019-08-14,0.71,5,312
1965410,Chicago Guest House | Best Choice in Wrigleyville,10129776,Teri,,Lake View,41.94853,-87.66162,Entire home/apt,549,2,21,2019-09-17,0.53,5,267
1989590,Cozy Bedroom in Spacious Duplex Apt,10260239,Laura And Joel,,West Town,41.91344,-87.69031,Private room,55,3,188,2019-08-26,2.72,1,328
1995991,2 Bedroom Modern Vintage Greystone,2498054,Henry,,Lake View,41.9453,-87.65084,Entire home/apt,65,3,260,2019-09-02,3.73,1,239
2011301,Bucktown - Great Northside Location,5166793,Carrie & Brad,,Logan Square,41.92146,-87.68699,Private room,75,1,185,2019-09-01,2.63,2,83
2012443,Great space in hip neighborhood!,7245979,Jason,,West Town,41.89253,-87.66048,Private room,55,3,183,2019-08-28,2.87,1,216
2042771,Lovely Twin Rm in Linc Sq Victorian,6884844,Tammy,,Lincoln Square,41.97124,-87.67686,Private room,75,2,3,2019-08-18,1.41,1,349
2046900,Cozy 2BD in Ravenswood area,10493625,Sonata,,North Center,41.95611,-87.67708,Entire home/apt,116,2,38,2019-09-03,0.55,1,280
2051505,Sweet  2 Bedroom Condo in Uptown,10513357,Caitlin,,Uptown,41.96267,-87.66526,Entire home/apt,240,3,27,2019-08-04,0.40,1,173
2051690,Extra Bedroom with private entrance,10514167,Mona,,West Ridge,41.98864,-87.69345,Private room,50,10,17,2019-08-19,0.25,2,302
2062638,Downtown Urban Oasis + Huge Deck!,1876597,The Adventurers,,West Town,41.8967,-87.65734,Entire home/apt,295,1,139,2019-09-02,1.99,2,333
2075573,Water Tower Experience at Ellis Place,2465946,Becky & John,,Oakland,41.82926,-87.60859,Private room,60,1,202,2019-08-04,2.88,4,352
2087914,Petite Victorian 1,10658260,Eli,,Lower West Side,41.85658,-87.65423,Entire home/apt,120,1,118,2019-09-13,1.82,1,353
2093894,Awesome Room & View - Lincoln Park,8549643,George & Sean,,Lincoln Park,41.91766,-87.65337,Private room,85,1,234,2019-09-07,3.43,22,91
2103986,Mid-Century Townhouse in Lakeview,1838943,Sunnie/Randolph,,Lake View,41.93395,-87.63923,Private room,75,1,131,2019-08-19,2.01,2,321
2139407,Urban Farm Fun!  Walk to Metra/CTA ,10917550,Nicky,,East Garfield Park,41.88745,-87.70784,Entire home/apt,83,1,388,2019-09-08,5.60,13,341
2163634,Bright Spacious 2 BR,223896,Stephanie,,Norwood Park,41.99462,-87.7795,Entire home/apt,95,1,170,2019-09-08,2.62,1,287
2189522,Casa Corazón (E) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84721,-87.67932,Private room,70,2,132,2019-08-18,1.98,3,339
2198953,"Spacious, private, comfy Logan Square apartment",9406905,Diann,,Logan Square,41.92323,-87.71348,Entire home/apt,120,4,95,2019-09-08,1.91,1,147
2212823,2BR/2Bth w/city view prvt roof deck,11287511,Brian,,West Town,41.89309,-87.65062,Entire home/apt,249,2,50,2018-09-03,0.82,1,23
2227179,Ukrainian Village Apartment,11365636,Christiane & Anders,,West Town,41.89984,-87.6764,Entire home/apt,100,5,44,2019-06-30,0.64,1,103
2298310,"Hyde Park, Chicago. Free bike. Parking.",1385332,Patt,,Kenwood,41.80379,-87.60386,Private room,29,2,18,2019-07-25,0.27,18,166
2305194,Wrigley Hostel - 4 Bed Private Room,7391164,Wrigley Hostel,,Lake View,41.94699,-87.65503,Hotel room,96,1,42,2019-08-21,0.64,7,102
2305230,Wrigley Hostel - 10 Bed Shared Room,7391164,Wrigley Hostel,,Lake View,41.94656,-87.65509,Hotel room,27,1,196,2019-09-17,3.37,7,365
2305280,Wrigley Hostel - 8 Bed Private Dorm,7391164,Wrigley Hostel,,Lake View,41.94662,-87.65541,Private room,400,1,90,2019-05-12,1.34,7,365
2320027,Carriage House in Wicker Park,11848299,Anton,,West Town,41.90669,-87.68283,Entire home/apt,105,3,157,2019-09-07,2.31,1,3
2396340,"Unique, Handcrafted Art Gallery Condo in River West Chicago",5228189,Matthew,,West Town,41.89648,-87.65651,Entire home/apt,302,1,325,2019-09-08,4.84,5,139
2429295,Old school Chicago apartment,12416635,David,,Near West Side,41.86756,-87.68662,Private room,79,1,48,2019-09-16,0.73,3,307
2437230,City Hideaway,7000138,Brock & Kim,,North Center,41.94264,-87.68336,Entire home/apt,105,1,78,2019-09-02,1.21,1,240
2453598,RIVER NORTH MODERN LUXURY & PARKING,3965428,Rob,,Near West Side,41.8877,-87.64276,Entire home/apt,130,60,7,2018-05-29,0.11,75,0
2458029,2nd bedroom for rent,12568368,Deirdre,,Lake View,41.93501,-87.64819,Private room,113,1,9,2019-06-30,0.15,1,265
2459132,Conveniently Located!,12059561,Rick,,Portage Park,41.96745,-87.75181,Private room,95,2,67,2017-05-21,1.03,1,233
2471876,Bright&Modern Condo in the Heart of the Best Loop,6169870,Bora,,Near West Side,41.88253,-87.65131,Entire home/apt,150,5,31,2019-07-29,0.50,1,56
2473938,Art studio + house in one,12653262,Stephanie,,Lower West Side,41.85105,-87.67942,Private room,60,3,124,2019-09-16,1.85,2,130
2479175,Cozy Garden-Subterranean Apartment,12681444,Jenny,,Lincoln Square,41.96293,-87.69358,Entire home/apt,85,2,159,2019-09-08,2.41,1,112
2483380,2Bd/2Br Old Town Escape,12706135,Eric,,Near North Side,41.9088,-87.63947,Entire home/apt,400,7,16,2016-10-09,0.25,1,0
2487272,U of C Hospital/Campus Rooms,12728248,Judy,,Hyde Park,41.79667,-87.58998,Private room,110,5,3,2019-07-30,0.21,4,34
2496594,Chicago MostWanted LOCATION Mag Mil,3965428,Rob,,Near North Side,41.89009,-87.62304,Entire home/apt,161,31,4,2014-11-05,0.06,75,365
2499596,Vintage Apartment in the Heart of the Ukrainian Village,2768314,Jason,,West Town,41.90027,-87.68055,Entire home/apt,119,5,140,2019-08-24,2.08,1,152
2510602,2 bedroom MAG MIL Roof Top Hot Tub,3965428,Rob,,Near North Side,41.89076,-87.62277,Entire home/apt,225,31,4,2015-05-25,0.07,75,365
2512247,Furnished Gold Coast studio #402,2153,Linda,,Near North Side,41.90143,-87.63273,Entire home/apt,89,7,3,2016-12-01,0.05,3,0
2512850,THE GREEN ROOM IN ANDERSONVILLE,9313520,Taylor,,Uptown,41.97487,-87.67027,Private room,4137,2,252,2019-09-20,3.87,1,294
2515100,Cute Private Rm in Trendy Hood!,6118013,Jason And Ela,,West Town,41.89907,-87.68085,Private room,55,1,191,2019-08-19,2.84,2,16
2515629,Cool United Center and Rush Medical District Space,12877384,Tanya,,East Garfield Park,41.88342,-87.69618,Private room,39,2,123,2019-08-27,1.95,2,117
2519442,"Warm Cozy Guest Suite, Private Bath",7858620,Cynthia,,Washington Park,41.79599,-87.62355,Private room,80,2,78,2019-09-18,1.19,1,351
2543231,Private room near Downtown,2850286,Amado,,Lower West Side,41.8579,-87.65104,Private room,68,2,209,2019-09-01,3.13,1,48
2552219,Yellow Door Chicago Bungalow,13066610,Kirby,,Irving Park,41.95163,-87.71651,Entire home/apt,200,2,2,2019-08-11,1.22,1,2
2564678,Chicago Women's Residence/Cowgirls,5654677,Urban Art,,North Lawndale,41.85448,-87.70787,Private room,45,2,4,2019-06-10,0.08,4,175
2570620,"Basement Studio w/Free St. Parking, Humboldt Park",1214607,Coral,,Humboldt Park,41.89826,-87.70336,Entire home/apt,45,1,494,2019-09-16,7.60,2,267
2583929,Modern Business KING BED w/OUTDOOR POOL & GYM,3965428,Rob,,Near South Side,41.8537,-87.62338,Entire home/apt,129,60,16,2018-06-02,0.25,75,365
2585378,Prime Wicker Park location w/ free parking,13237444,Ryan,,West Town,41.90772,-87.68121,Private room,102,6,19,2019-05-22,0.53,1,225
2604345,Hyde Park. U of Chicago & Hospital.,1385332,Patt,,Kenwood,41.80458,-87.60508,Private room,30,1,23,2019-09-06,0.35,18,274
2604454,Cozy Single-Family Home near University of Chicago,13339125,Greg,,Hyde Park,41.78977,-87.58916,Entire home/apt,165,1,95,2019-09-16,1.52,2,34
2658946,Lincoln Park Loft at the Zoo - 2 bedrooms/2bath,10363033,Jessica,,Lincoln Park,41.91721,-87.6363,Entire home/apt,95,1,409,2019-09-13,6.15,4,50
2659670,"11 Beds in 5*House TRAIN,CUBS, BEACH.RIVERA ARAGON",272671,Two For The Road,,Uptown,41.96821,-87.65626,Entire home/apt,975,1,116,2019-09-15,1.85,4,354
2661465,GREAT LOCATION SPECTACULAR VIEWS + BALCONY,3965428,Rob,,Loop,41.88618,-87.61888,Entire home/apt,150,31,25,2018-06-29,0.38,75,357
2670669,Cozy Logan Square condo,13670473,Ashvin,,Logan Square,41.9241,-87.7059,Entire home/apt,85,5,33,2018-08-26,0.51,1,168
2671680,Magnolia Airbnb,13462463,Soo,,Edgewater,41.98705,-87.66228,Private room,85,3,78,2019-09-05,1.18,1,348
2679456,2BD Great Views Modern Luxury  w/POOL,3965428,Rob,,Near South Side,41.85211,-87.6216,Entire home/apt,200,90,6,2015-06-24,0.09,75,365
2688739,Luxury finishes in vintage wood trimmed apartment,12416635,David,,Near West Side,41.86759,-87.68204,Private room,87,1,31,2018-08-25,0.48,3,178
2693387,"The Bucktown Penthouse Family, Business, Friends",13783917,Nora,,Logan Square,41.91432,-87.6737,Entire home/apt,99,1,81,2019-09-04,3.18,1,302
2695259,Grand Vintage Lincoln Park Penthouse - 2 Bedrooms.,13793246,Kristi,,Lincoln Park,41.93227,-87.64879,Entire home/apt,159,1,86,2019-09-18,3.44,1,45
2715815,Modern Loft Right by McCormick LUX - KING SIZE BED,3965428,Rob,,Near South Side,41.85445,-87.62432,Entire home/apt,130,31,14,2016-06-10,0.22,75,365
2730613,Sweet Spacious Suite: Country in the City,13975150,Jan,,Morgan Park,41.68612,-87.67735,Entire home/apt,79,2,131,2019-08-05,2.01,2,317
2731202,"Cozy ""Faux"" Cabin Suite /Fireplace",13975150,Jan,,Morgan Park,41.68582,-87.68067,Entire home/apt,76,2,130,2019-09-16,2.41,2,335
2737979,"Peaceful Rest in Urban Farmhouse, Gold Room",14007195,Kelli And Jimmy,,Portage Park,41.94475,-87.76953,Private room,49,20,36,2019-08-16,0.60,1,84
2764548,Modern 1 bedroom in Rogers Park!,10347187,David,,Rogers Park,42.00598,-87.67211,Entire home/apt,82,2,135,2019-08-09,2.16,1,324
2782345,"1 Bed/Bath. Near Lake, Zoo, Wrigley",14230480,Brian,,Lincoln Park,41.92985,-87.64353,Entire home/apt,124,3,69,2019-08-26,1.05,1,321
2817608,"Luxury Two Bedroom, Two Bathroom Apartment",791089,Conrad,,Lake View,41.94278,-87.67221,Entire home/apt,289,3,12,2018-08-13,0.19,4,362
2819982,"McCormick Modern New 2 beds Luxury , Pool, HotTub",3965428,Rob,,Near South Side,41.85235,-87.6216,Entire home/apt,250,60,8,2016-12-02,0.12,75,364
2832376,Modern 1 Bedroom w/POOL HOT TUB Luxury,3965428,Rob,,Near South Side,41.85441,-87.62151,Entire home/apt,129,31,7,2018-07-07,0.11,75,365
2836339,Stay In the Center w/ Pool Gym Long Term Furnished,3965428,Rob,,Near North Side,41.89016,-87.62209,Entire home/apt,258,32,5,2015-01-18,0.08,75,365
2837123,"Sunny, cozy condo in Edgewater",1266468,Julia,,Edgewater,41.9897,-87.66383,Entire home/apt,100,2,3,2014-06-30,0.05,2,0
2837146,Urban Farm + Bikes in Roscoe Village,4009750,Matt,,North Center,41.94795,-87.68314,Entire home/apt,128,2,156,2019-08-04,2.42,2,187
2844042,"Relax in a Custom, Creative, Artsy, Unique Apartment in West Town",8813383,Mindy + Tony,,West Town,41.89425,-87.68468,Entire home/apt,99,28,145,2019-08-09,2.22,4,209
2874467,Navy Pier Experience at Ellis Place,2465946,Becky & John,,Oakland,41.82872,-87.60826,Private room,50,1,192,2019-09-14,2.93,4,357
2874486,Gorgeous Penthouse with Stunning Views from Private Rooftop,14692157,Ross,,West Town,41.90243,-87.67028,Entire home/apt,210,2,85,2019-09-17,2.35,1,157
2875902,Amazing 2BR/2BA MICHIGAN AVE and Loop View!,3965428,Rob,,Loop,41.88766,-87.61754,Entire home/apt,220,32,5,2014-07-10,0.08,75,365
2879976,Private Room (blue)-Avondale near blueline CTA,14645112,Valerie,,Avondale,41.93758,-87.7124,Private room,75,1,233,2019-08-28,3.63,2,346
2907112,West Loop Modern Urban Retreat,6264764,Jeff And Jennifer,,Near West Side,41.88523,-87.65195,Private room,130,4,53,2019-08-16,0.82,1,346
2907500,The Red Room,11231030,Erik,,West Lawn,41.78355,-87.72894,Private room,34,1,303,2019-01-12,4.86,3,112
2934604,"Cozy Wicker Park, Chicago Apartment",9791233,John,,West Town,41.9044,-87.67145,Entire home/apt,110,1,253,2019-09-17,3.94,1,152
2948367,Private room in condo in Edgewater,1266468,Julia,,Edgewater,41.99177,-87.6641,Private room,50,1,4,2014-10-18,0.06,2,0
2979322,One Bedroom Suite in Lincoln Park,33561,Mary,,Lincoln Park,41.92049,-87.65789,Entire home/apt,95,28,5,2019-07-28,0.08,1,215
2989466,Spacious Studio in Hyde Park,15243916,Tyra,,Hyde Park,41.79629,-87.59162,Entire home/apt,115,2,117,2019-09-16,3.68,1,329
2997966,Urban Oasis Near Downtown,3141858,Nick,,Near West Side,41.87327,-87.68844,Entire home/apt,243,2,9,2016-11-06,0.18,1,0
3030917,Lovejoy Homestead Guest Room,5053217,Mark,,Jefferson Park,41.97924,-87.77145,Private room,98,1,194,2019-09-17,3.00,1,78
3040542,"Airy, Beautifully Furnished Palmer Sq Condo",12323199,Clare,,Logan Square,41.92092,-87.70068,Entire home/apt,65,1,3,2017-06-11,0.09,1,0
3052275,Amazing Private House Right at the Center of CHI,10350152,Bernie,,Near North Side,41.90263,-87.64155,Private room,94,1,71,2019-06-07,1.12,3,0
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,,Logan Square,41.91548,-87.67451,Entire home/apt,125,1,240,2019-09-17,3.69,1,145
3061036,"Private Room, McCormick place,Chinatown,downtown",1876022,Leslie,,Near South Side,41.85298,-87.62761,Private room,85,1,450,2019-09-18,6.92,1,232
3068787,Lincoln Square Modern 2 Bed 2 Bath,7780304,Mark And Collette,,Lincoln Square,41.96315,-87.6804,Entire home/apt,150,3,95,2019-06-26,1.92,1,233
3083343,Splendid Living Flat w/Parking! Bucktown/606 Trail,209564,Ami,,Logan Square,41.91603,-87.67119,Entire home/apt,130,1,66,2019-08-10,1.10,5,201
3088192,Logan Square Apartment,15710890,Paul & Sarah,,Logan Square,41.93156,-87.71161,Entire home/apt,145,1,366,2019-09-17,5.72,1,330
3094937,Beautiful Roscoe Village Apartment!,15739917,Rachel,,North Center,41.94425,-87.68671,Entire home/apt,70,1,20,2019-05-27,0.31,1,0
3105733,King Bed in Private room in 3 BR,12416635,David,,Near West Side,41.86823,-87.68483,Private room,97,1,23,2019-02-03,0.36,3,112
