id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32645076,Montlake's Underground Flamingo,7533180,Simon,Capitol Hill,Montlake,47.64415,-122.30165,Entire home/apt,120,1,12,2019-09-14,3.56,1,88
32659055,Unbeatable 100 Walkscore 1BD w/ balcony F2,8534462,Corp Condos & Apts,Capitol Hill,Broadway,47.61584,-122.32759,Entire home/apt,169,21,2,2019-08-01,0.52,352,221
32662785,Westlake Condos 1BD 5 F3,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.61886,-122.33927,Entire home/apt,199,2,5,2019-09-03,0.78,352,203
32662824,Unbeatable 100 Walkscore Studio F2,8534462,Corp Condos & Apts,Capitol Hill,Broadway,47.61544,-122.32777,Entire home/apt,169,21,1,2019-03-03,0.15,352,221
32662859,Unbeatable 100 Walkscore 1BD 2 w/ balcony F2,8534462,Corp Condos & Apts,Capitol Hill,Broadway,47.61428,-122.3264,Entire home/apt,169,21,1,2019-03-24,0.16,352,221
32662943,Unbeatable 100 Walkscore 1BD 3 w/ balcony F2,8534462,Corp Condos & Apts,Capitol Hill,Broadway,47.61599,-122.326,Entire home/apt,169,21,1,2019-05-24,0.25,352,221
32662979,Unbeatable 100 Walkscore 2BD 2 F2,8534462,Corp Condos & Apts,Capitol Hill,Broadway,47.6154,-122.32817,Entire home/apt,300,21,0,,,352,220
32663139,Unbeatable 100 Walkscore 1BD 4 w/ balcony F2,8534462,Corp Condos & Apts,Capitol Hill,Broadway,47.61604,-122.32586,Entire home/apt,169,21,4,2019-06-21,0.90,352,221
32663167,Unbeatable 100 Walkscore 2BD F2,8534462,Corp Condos & Apts,Capitol Hill,Broadway,47.6159,-122.32633,Entire home/apt,300,21,0,,,352,220
32663294,Unbeatable 100 Walkscore 1BD 5 F2,8534462,Corp Condos & Apts,Capitol Hill,Broadway,47.61566,-122.32617,Entire home/apt,169,21,0,,,352,221
32664028,NEW! Lake Washington Home Steps from Leschi Shops!,121688409,Evolve,Central Area,Leschi,47.59933,-122.28847,Entire home/apt,275,2,2,2019-09-04,0.62,16,328
32665165,Convention Center Condo 1BD F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61034,-122.33032,Entire home/apt,219,2,0,,,352,365
32665201,Convention Center Condo 1BD 9 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60891,-122.32979,Entire home/apt,219,2,0,,,352,365
32665242,Convention Center Condo 2BD F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60878,-122.33015,Entire home/apt,299,2,1,2019-07-26,0.51,352,365
32666552,*NEW* Modern Townhome in the Heart of Magnolia,32788627,Hostie,Magnolia,Lawton Park,47.65002,-122.3843,Entire home/apt,209,2,8,2019-07-07,1.48,1,230
32666937,Westlake Condos 2BD F3,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.6197,-122.33837,Entire home/apt,350,2,2,2019-08-16,0.35,352,199
32666958,Convention Center Condo 1BD 2 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60877,-122.33056,Entire home/apt,219,2,0,,,352,365
32668709,Convention Center Condo 1BD 8 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61081,-122.32999,Entire home/apt,219,2,0,,,352,365
32668723,Westlake Condos 1BD 4 F3,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.61857,-122.33728,Entire home/apt,199,2,5,2019-07-13,0.91,352,224
32668740,Westlake Condos 1BD F3,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.61957,-122.33858,Entire home/apt,199,2,6,2019-08-26,1.19,352,234
32668753,Westlake Condos 1 BD 6 F3,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.61964,-122.3392,Entire home/apt,199,2,4,2019-07-20,0.88,352,224
32668773,Westlake Ave Downtown Condos Penthouse 3BD + Deck F3,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.61973,-122.33722,Entire home/apt,600,2,0,,,352,253
32668799,Westlake Ave downtown condos F3,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.61891,-122.33914,Entire home/apt,350,2,2,2019-05-25,0.37,352,217
32668821,Westlake Condos 1BD 2 F3,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.61881,-122.33705,Entire home/apt,199,2,1,2019-08-10,0.68,352,251
32669775,Westlake Condos 2BD 2 F3,8534462,Corp Condos & Apts,Cascade,South Lake Union,47.61855,-122.3373,Entire home/apt,350,2,0,,,352,245
32669777,Space Needle Condos 2BR 1 F2,8534462,Corp Condos & Apts,Downtown,Belltown,47.61797,-122.34874,Entire home/apt,350,2,0,,,352,102
32669788,Convention Center Condo 1BD 15 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61056,-122.32857,Entire home/apt,219,2,0,,,352,365
32669799,Space Needle Condos Studio 2 F2,8534462,Corp Condos & Apts,Downtown,Belltown,47.61774,-122.34809,Entire home/apt,169,2,0,,,352,253
32669809,Convention Center Condo 2BD 19 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60877,-122.33065,Entire home/apt,299,2,1,2019-07-12,0.41,352,365
32669833,Space Needle Condos Studio 1 F2,8534462,Corp Condos & Apts,Downtown,Belltown,47.61757,-122.34735,Entire home/apt,169,2,2,2019-05-23,0.33,352,252
32669834,Convention Center Condo 2BD 23 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60914,-122.33048,Entire home/apt,299,2,2,2019-07-22,0.69,352,184
32669861,Convention Center Condo 2BD 24 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60857,-122.32867,Entire home/apt,299,2,1,2019-08-24,1,352,182
32669896,Convention Center Condo 1BD 16 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.6093,-122.32905,Entire home/apt,219,2,0,,,352,365
32670035,Private Room in a West Seattle Chalet,6368615,Brietta,West Seattle,Fairmount Park,47.55627,-122.37768,Private room,50,2,5,2019-08-10,0.93,1,152
32670128,Convention Center Condo 1BD 17 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60884,-122.32923,Entire home/apt,219,2,0,,,352,365
32670157,Convention Center Condo 1BD 12 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60872,-122.33047,Entire home/apt,219,2,4,2019-09-01,0.77,352,348
32670170,Convention Center Condo 1BD 18 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61076,-122.32842,Entire home/apt,219,2,0,,,352,365
32670189,Convention Center Condo 1BD 25 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61083,-122.3302,Entire home/apt,219,2,0,,,352,314
32670220,Convention Center Condo 2BD 20 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61015,-122.32854,Entire home/apt,299,2,0,,,352,365
32670221,Convention Center Condo 2BD 22 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61035,-122.32838,Entire home/apt,299,2,0,,,352,182
32672270,Convention Center Condo 1BD 27 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.6108,-122.33044,Entire home/apt,219,2,0,,,352,180
32672305,Convention Center Condo 1BD 13 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60907,-122.32925,Entire home/apt,219,2,0,,,352,352
32672327,Convention Center Condo 1BD 14 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60854,-122.32897,Entire home/apt,219,2,0,,,352,352
32672352,Convention Center Condo 1BD 11 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61078,-122.3287,Entire home/apt,219,2,0,,,352,352
32672610,Convention Center Condo 1BD 4 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61047,-122.33062,Entire home/apt,219,2,0,,,352,362
32672634,Convention Center Condo 2BD 21 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60902,-122.33003,Entire home/apt,299,2,0,,,352,319
32672668,Convention Center Condo 1BD 26 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.60881,-122.32874,Entire home/apt,219,2,0,,,352,182
32672695,Space Needle Condos 1BD/1BA F2,8534462,Corp Condos & Apts,Downtown,Belltown,47.61787,-122.34808,Entire home/apt,199,2,0,,,352,109
32672736,Convention Center Condo 1BD 10 F2,8534462,Corp Condos & Apts,Downtown,First Hill,47.61078,-122.3301,Entire home/apt,219,2,0,,,352,353
32688243,Three Level Townhouse w/Rooftop City&Olympic views,245783618,Ahmed,Capitol Hill,Broadway,47.62513,-122.32402,Entire home/apt,255,2,34,2019-09-16,5.51,1,65
32688734,Pike Place 100 Walkscore Studio 5F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61103,-122.34173,Entire home/apt,169,2,7,2019-08-02,1.54,352,345
32688775,Pike Place 100 Walkscore 1BD 14F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60976,-122.34187,Entire home/apt,185,2,0,,,352,364
32688823,Pike Place 100 Walkscore Studio 6F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60904,-122.34193,Entire home/apt,169,2,0,,,352,364
32688853,Pike Place 100 Walkscore 1BD 13F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60944,-122.33965,Entire home/apt,185,2,0,,,352,364
32688896,Pike Place 100 Walkscore Studio 1F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60934,-122.34119,Entire home/apt,169,2,4,2019-08-21,1.32,352,359
32688919,Pike Place 100 Walkscore Studio 7F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60967,-122.34148,Entire home/apt,169,2,0,,,352,362
32688937,Pike Place 100 Walkscore 1BD 9F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61053,-122.34024,Entire home/apt,185,2,0,,,352,364
32688956,Pike Place 100 Walkscore 1BD 2F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61065,-122.3405,Entire home/apt,185,2,0,,,352,364
32688971,Pike Place 100 Walkscore 1BD 12F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60958,-122.34155,Entire home/apt,185,2,0,,,352,364
32688990,Pike Place 100 Walkscore 1BD 3F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60961,-122.34129,Entire home/apt,185,2,0,,,352,364
32689014,Pike Place 100 Walkscore 1BD 1F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61047,-122.34002,Entire home/apt,185,2,0,,,352,364
32690585,Pike Place 100 Walkscore Studio 2F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60898,-122.34153,Entire home/apt,169,2,1,2019-08-13,0.73,352,364
32690619,Pike Place 100 Walkscore 1BD 4F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61036,-122.3414,Entire home/apt,185,2,0,,,352,364
32690641,Pike Place 100 Walkscore Studio 8F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61124,-122.34107,Entire home/apt,169,2,0,,,352,364
32690663,Pike Place 100 Walkscore 1BD 11F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60973,-122.34017,Entire home/apt,185,2,0,,,352,364
32690676,Pike Place 100 Walkscore Studio 3F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60968,-122.33976,Entire home/apt,169,2,1,2019-07-26,0.51,352,364
32690695,Pike Place 100 Walkscore Studio 4F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61067,-122.34129,Entire home/apt,169,2,3,2019-08-02,0.74,352,361
32690720,Pike Place 100 Walkscore 1BD 5F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61104,-122.34146,Entire home/apt,185,2,0,,,352,364
32690761,Pike Place 100 Walkscore 1BD 6F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.61119,-122.34178,Entire home/apt,185,2,0,,,352,364
32690779,Pike Place 100 Walkscore 1BD 7F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60969,-122.33958,Entire home/apt,185,2,0,,,352,364
32690821,Pike Place 100 Walkscore 1BD 8F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60979,-122.33978,Entire home/apt,185,2,0,,,352,364
32690847,Pike Place 100 Walkscore 1BD 10F,8534462,Corp Condos & Apts,Downtown,Pike-Market,47.60941,-122.34168,Entire home/apt,185,2,0,,,352,364
32690889,Wonderful large home a 1/2 block from Green Lake!,101957296,Jill,Other neighborhoods,Green Lake,47.68393,-122.33477,Entire home/apt,199,28,0,,,1,0
32691011,Awesome Uptown 1BR in Seattle,48005494,Zeus,Downtown,Central Business District,47.60614,-122.32985,Entire home/apt,104,30,0,,,207,279
32692931,Modern Townhouse near Mt Baker Light Rail,17679723,Stephen,Rainier Valley,Columbia City,47.56918,-122.29761,Private room,41,4,14,2019-08-20,2.23,3,0
32693521,Breathtaking View! Top Corner By Convention Center,11312641,Curtis,Downtown,First Hill,47.60852,-122.32994,Entire home/apt,249,2,4,2019-08-31,1.69,1,361
32697247,Private basement apartment close to the city!,229095817,Loftium,Lake City,Olympic Hills,47.73347,-122.3079,Entire home/apt,76,1,40,2019-09-15,6.19,91,78
32701970,Lovely 2-BR apartment in a 1914 Montlake craftsman,619179,Ida & Hanif,Capitol Hill,Montlake,47.63789,-122.30308,Entire home/apt,125,2,24,2019-09-19,7.27,1,129
32721639,"Seattle's, East Lake Urban Vibe at a Contemporary-Cool Oasis",150488044,Toni Marie,Cascade,Eastlake,47.64182,-122.32354,Entire home/apt,172,2,20,2019-09-15,3.87,1,163
32724502,Capitol Hill Home,4459999,Donn,Capitol Hill,Stevens,47.62138,-122.31029,Private room,145,3,1,2019-04-16,0.19,1,0
32728413,Modern Townhouse at Mt Baker Light Rail (unit),17679723,Stephen,Rainier Valley,Columbia City,47.56977,-122.2983,Entire home/apt,70,2,4,2019-07-08,0.72,3,0
32739442,"Private Cottage for 1 by UW, Children's & Talaris",112697742,Therese,Other neighborhoods,Bryant,47.66346,-122.28658,Entire home/apt,50,2,18,2019-09-15,2.80,1,52
32746229,Boho Cabin in the Heart of Phinneywood.,38581680,Erika,Other neighborhoods,Greenwood,47.6853,-122.35595,Entire home/apt,100,2,45,2019-09-15,7.07,1,75
32747568,SPACIOUS ROMANTIC SEAVIEW SUITE AT LUXURY ESTATE,54660,Dennis,Other neighborhoods,North Beach/Blue Ridge,47.70732,-122.37887,Entire home/apt,199,1,31,2019-09-17,4.72,2,293
32751984,The Madison Suite: Stylish Urban Living,100113228,Julia,Central Area,Mann,47.61986,-122.29794,Entire home/apt,110,4,11,2019-09-10,1.90,1,14
32762907,Private Room for Aaron,26020679,Abigail,Other neighborhoods,Wedgwood,47.69675,-122.29108,Private room,145,2,0,,,1,2
32793488,Charming Cherry-Street Townhome Retreat,36397791,Brennen,Central Area,Mann,47.60924,-122.29746,Entire home/apt,110,3,27,2019-09-17,5.51,1,277
32798650,New Townhouse! Private Rooftop Deck w/ City Views,140236800,TurnKey Vacation Rentals,Central Area,Minor,47.61138,-122.31305,Entire home/apt,163,2,10,2019-09-05,1.83,49,302
32810693,"New  Seattle Apartment, Sleeps 2!",17726836,Lauren,Other neighborhoods,Ravenna,47.67224,-122.30073,Entire home/apt,200,2,1,2019-08-18,0.83,1,317
32812667,AWESOME CENTRALLY LOCATED SEATTLE STUDIO,246837557,Donna,Downtown,Yesler Terrace,47.60466,-122.31682,Entire home/apt,140,2,33,2019-09-17,5.41,1,144
32813067,East Queen Anne 1BR with Amenities,48005494,Zeus,Queen Anne,East Queen Anne,47.64086,-122.34727,Entire home/apt,100,30,1,2019-06-13,0.29,207,358
32814237,dynamic room,184675574,Yuanchuan,Other neighborhoods,Bryant,47.6644,-122.29008,Private room,68,1,19,2019-09-15,3.17,2,0
32815962,~Arbubu Airbnb~,152273641,Vivien,Beacon Hill,Mid-Beacon Hill,47.55678,-122.30928,Private room,69,7,1,2019-08-12,0.71,4,344
32816100,Capitol Hill Center Studio 9 (FreePark@SpotThree),33376933,Vivian,Capitol Hill,Broadway,47.61755,-122.32526,Entire home/apt,138,1,64,2019-09-20,9.75,4,21
32817061,New Craftsman Home in peaceful Bryant Neighborhood,89038794,Mike,Other neighborhoods,Bryant,47.6659,-122.28977,Entire home/apt,250,2,19,2019-09-15,6.40,4,89
32818624,"Belltown Classy Condo: 99 Walkscore, Rooftop Views",3499341,Michael,Downtown,Belltown,47.61829,-122.34536,Entire home/apt,150,2,25,2019-09-02,4.12,1,160
32822782,"Blocks from the Space Needle, 3 to be exact!",50382641,Eddie,Cascade,South Lake Union,47.62041,-122.34301,Entire home/apt,150,1,39,2019-09-14,7.96,1,53
32836458,Remodeled Craftsman with Modern Amenities,31306292,Danny,Other neighborhoods,Crown Hill,47.69065,-122.36602,Entire home/apt,140,2,8,2019-08-31,2.29,2,93
32837612,"Sunny Room, Queen Bed: Downtown, Airport, Renton",59072708,Tianen,Rainier Valley,Rainier View,47.49661,-122.26752,Private room,50,1,13,2019-08-26,2.22,5,40
32841051,Cozy Home Away from Home with a Modern Twist,247058297,Melissa,Other neighborhoods,Georgetown,47.54122,-122.32141,Entire home/apt,150,2,9,2019-09-02,1.36,2,269
32849483,luxe at meridian,208390666,Jiachen,Northgate,North College Park,47.70236,-122.33416,Entire home/apt,60,2,1,2019-09-14,1,1,0
32869227,Leschi by the Lake,247283146,Doug,Central Area,Leschi,47.59151,-122.28981,Entire home/apt,195,3,7,2019-09-05,1.83,1,176
32871721,"Dog-friendly home, w/ city view & rooftop terrace, Stroll to Cafes!",212826084,Vacasa Washington,Other neighborhoods,South Park,47.52662,-122.32246,Entire home/apt,200,2,1,2019-08-22,0.94,7,364
32875110,Spaceship 2D,195369598,Adam,Downtown,Pioneer Square,47.59954,-122.33539,Entire home/apt,222,1,14,2019-08-29,5.25,1,33
32884927,"FANTASTIC 1BR SUITE, FREE BREAKFAST, POOL",174792040,Victoria,Other neighborhoods,Fremont,47.65584,-122.34614,Entire home/apt,209,1,0,,,6,78
32884995,"FANTASTIC STUDIO SUITE, BREAKFAST, POOL",174792040,Victoria,Other neighborhoods,Fremont,47.65408,-122.34658,Entire home/apt,119,1,0,,,6,78
32885090,"FOUR FANTASTIC STUDIOS, POOL, BREAKFAST",174792040,Victoria,Other neighborhoods,Fremont,47.65404,-122.34572,Entire home/apt,464,1,0,,,6,78
32886206,"THREE FANTASTIC STUDIOS, POOL, BREAKFAST",174792040,Victoria,Other neighborhoods,Fremont,47.6556,-122.34625,Entire home/apt,348,1,0,,,6,78
32886540,"TWO INCREDIBLE STUDIOS, POOL, BREAKFAST",174792040,Victoria,Other neighborhoods,Fremont,47.65478,-122.3464,Entire home/apt,232,1,0,,,6,78
32886556,"TWO NICE 1BR SUITEs, FREE BREAKFAST, POOL",174792040,Victoria,Other neighborhoods,Fremont,47.65477,-122.34661,Entire home/apt,272,1,0,,,6,78
32892921,Cozy Boho Chic Studio in North Seattle,35606457,Nik,Other neighborhoods,Roosevelt,47.68921,-122.32213,Entire home/apt,65,4,14,2019-06-19,2.18,1,101
32894510,Bright and Quiet Bedroom - West Seattle,6373290,Fabio,Delridge,Roxhill,47.53525,-122.36847,Private room,60,4,29,2019-09-18,4.58,1,146
32895435,Bold One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.60972,-122.34217,Entire home/apt,999,2,0,,,92,309
32898146,Central District Hideaway,318133,Larry,Central Area,Mann,47.61,-122.30008,Entire home/apt,70,2,17,2019-08-31,3.17,1,2
32902443,Luxury 1BD Suite Waterfront,247549339,Lindsay,Downtown,Pike-Market,47.60847,-122.34412,Entire home/apt,195,2,0,,,1,234
32905789,le chez-vous!,247570345,Will,Other neighborhoods,Bitter Lake,47.73308,-122.34604,Private room,60,1,8,2019-08-26,1.31,1,89
32912106,Inspiring Victorian getaway — centrally located.,262129,Bryan,Central Area,Minor,47.60482,-122.3083,Private room,100,2,1,2019-09-11,1,1,28
32916828,Cozy Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61056,-122.3426,Entire home/apt,999,2,0,,,92,319
32916848,Dreamy Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61176,-122.34212,Entire home/apt,999,2,1,2019-05-23,0.24,92,332
32916853,Exciting Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61146,-122.34304,Entire home/apt,999,2,1,2019-06-17,0.31,92,346
32916859,Fresh Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.612,-122.34222,Entire home/apt,999,2,1,2019-04-28,0.20,92,356
32916864,Gorgeous Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61145,-122.34255,Entire home/apt,999,2,1,2019-08-17,0.81,92,350
32916867,Hip Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.6112,-122.34278,Entire home/apt,999,2,1,2019-05-17,0.23,92,346
32916871,Imaginative Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.6118,-122.34275,Entire home/apt,999,2,1,2019-07-16,0.43,92,348
32916875,Jazzy Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.60996,-122.34106,Entire home/apt,999,2,4,2019-05-21,0.71,92,343
32916880,Lovely Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61031,-122.34303,Entire home/apt,999,2,9,2019-08-19,1.76,92,347
32917179,Modern 2BR in Heart of Seattle,247488158,Tyler,Downtown,Belltown,47.61787,-122.3489,Entire home/apt,234,1,8,2019-08-16,1.26,1,138
32917289,Marvelous Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61137,-122.34212,Entire home/apt,999,2,1,2019-05-09,0.22,92,353
32917292,New Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61195,-122.34254,Entire home/apt,999,2,4,2019-06-14,0.71,92,355
32917298,Original Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.60989,-122.34252,Entire home/apt,999,2,6,2019-09-08,1.08,92,346
32917301,Pristine Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61016,-122.341,Entire home/apt,999,2,5,2019-09-08,1.05,92,345
32917309,Quaint Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Belltown,47.61204,-122.34219,Entire home/apt,999,2,1,2019-08-17,0.81,92,355
32917311,Radiant Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.6116,-122.34271,Entire home/apt,999,2,0,,,92,356
32917313,Stunning Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.60983,-122.34095,Entire home/apt,999,2,7,2019-08-18,1.35,92,361
32917315,Terrific Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61132,-122.3429,Entire home/apt,999,2,5,2019-08-15,1.01,92,352
32917318,Unbeatable Studio at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.6121,-122.34249,Entire home/apt,999,2,0,,,92,350
32917929,Creative One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61173,-122.34218,Entire home/apt,999,2,0,,,92,329
32917936,Dazzling One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61049,-122.34145,Entire home/apt,999,2,0,,,92,336
32917942,Extravagant One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61028,-122.34256,Entire home/apt,999,2,0,,,92,343
32917948,Flawless One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61207,-122.34247,Entire home/apt,999,2,0,,,92,346
32917950,Grand One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61016,-122.34255,Entire home/apt,999,2,0,,,92,352
32917953,Heavenly One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.6101,-122.34158,Entire home/apt,999,2,1,2019-06-23,0.33,92,343
32917955,Ideal One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.60979,-122.34122,Entire home/apt,999,2,3,2019-07-23,0.58,92,345
32917957,Lavish One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.60989,-122.34072,Entire home/apt,999,2,8,2019-08-21,1.48,92,346
32917959,Modern One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61149,-122.3423,Entire home/apt,999,2,0,,,92,347
32917964,Noteworthy One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61203,-122.34231,Entire home/apt,999,2,0,,,92,357
32918175,Seattle 1BR in Modern High-rise,48005494,Zeus,Downtown,Pike-Market,47.61067,-122.34171,Entire home/apt,119,30,0,,,207,0
32918230,Downtown Seattle 1BR with Amenities,48005494,Zeus,Downtown,Pike-Market,47.61158,-122.34242,Entire home/apt,117,30,1,2019-09-09,1,207,0
32918301,Downtown Seattle 1BR near Landmarks,48005494,Zeus,Downtown,Pike-Market,47.60991,-122.34047,Entire home/apt,125,30,0,,,207,325
32918336,Outstanding One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.60987,-122.34219,Entire home/apt,999,2,0,,,92,360
32918337,Prime One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61016,-122.34114,Entire home/apt,999,2,0,,,92,357
32918341,Relaxing One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61142,-122.3422,Entire home/apt,999,2,0,,,92,351
32918343,Superb One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61003,-122.34267,Entire home/apt,999,2,10,2019-09-01,2.01,92,350
32918346,Tremendous One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61044,-122.34143,Entire home/apt,999,2,0,,,92,359
32918348,Upscale One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61135,-122.34116,Entire home/apt,999,2,1,2019-07-11,0.41,92,353
32918349,Versatile One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.6115,-122.3426,Entire home/apt,999,2,1,2019-05-08,0.22,92,358
32918350,Whimsical One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61168,-122.34223,Entire home/apt,999,2,0,,,92,353
32918355,Zealous One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61032,-122.34085,Entire home/apt,999,2,2,2019-07-21,0.56,92,357
32918360,Bright One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.60972,-122.34239,Entire home/apt,999,2,1,2019-07-09,0.39,92,357
32918743,Central One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61122,-122.34149,Entire home/apt,999,2,0,,,92,358
32918747,Downtown One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61115,-122.34128,Entire home/apt,999,2,1,2019-04-20,0.19,92,357
32918752,Excellent One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61057,-122.34263,Entire home/apt,999,2,0,,,92,357
32918759,Fancy One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.61137,-122.3415,Entire home/apt,999,2,1,2019-07-26,0.51,92,352
32918763,Glorious One Bed at Stay Alfred Pike Place,4962900,Stay Alfred,Downtown,Pike-Market,47.60998,-122.34229,Entire home/apt,999,2,3,2019-07-05,0.71,92,355
